,zip,AQI,Category,DateObserved,HourObserved,Latitude,LocalTimeZone,Longitude,ParameterName,ReportingArea,StateCode
348,94087,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
349,94087,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
350,94550,32,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
351,94550,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
352,94011,26,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
353,94011,19,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
354,95409,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
355,95409,6,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
356,95134,43,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
357,95134,25,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
358,95446,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
359,95446,6,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
360,94702,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
361,94702,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
362,94577,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
363,94577,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
364,94086,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
365,94086,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
366,95133,31,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
367,95133,15,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
368,94976,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
369,94976,32,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
370,95497,31,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.9088,PST,-123.6931,OZONE,Point Arena,CA
371,95497,10,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.9088,PST,-123.6931,PM10,Point Arena,CA
372,95110,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
373,95110,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
374,94505,36,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.9699,PST,-121.3067,OZONE,Stockton,CA
375,94505,39,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.9699,PST,-121.3067,PM2.5,Stockton,CA
376,94720,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
377,94720,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
378,94401,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
379,94401,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
380,95116,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
381,95116,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
382,94592,31,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
383,94567,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
384,94567,6,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
385,94551,36,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
386,94551,23,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
387,94930,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
388,94930,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
389,94535,40,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
390,95046,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
391,95046,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
392,95128,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
393,95128,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
394,94519,22,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,OZONE,Concord,CA
395,94519,21,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
396,94574,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
397,94574,6,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
398,94552,36,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
399,94552,23,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
400,94965,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
401,94965,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
402,94611,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
403,94611,59,"{'Number': 2, 'Name': 'Moderate'}",2018-10-14 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
404,94560,39,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
405,94560,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
406,94102,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
407,94102,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
408,94130,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
409,94140,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
410,94140,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
411,94158,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
412,94158,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
413,95111,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
414,95111,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
415,94708,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
416,94708,59,"{'Number': 2, 'Name': 'Moderate'}",2018-10-14 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
417,95056,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
418,95056,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
419,95054,35,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
420,95054,43,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
421,94534,31,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.25,PST,-122.04,OZONE,Fairfield,CA
422,95103,39,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
423,95103,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
424,94603,25,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
425,94603,44,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
426,94820,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
427,94820,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
428,94708,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
429,94708,59,"{'Number': 2, 'Name': 'Moderate'}",2018-10-14 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
430,94133,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
431,94133,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
432,95131,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
433,95131,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
434,94850,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
435,94850,46,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
436,94014,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
437,94514,34,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
438,94514,35,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
439,95377,30,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.9699,PST,-121.3067,OZONE,Stockton,CA
440,95377,35,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.9699,PST,-121.3067,PM2.5,Stockton,CA
441,95015,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
442,95015,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
443,95031,41,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
444,95031,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
445,94979,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
446,94979,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
447,94555,39,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
448,94555,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
449,94974,25,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
450,94974,29,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
451,94579,31,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
452,94579,19,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
453,94108,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
454,94108,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
455,94506,32,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,OZONE,Concord,CA
456,94506,20,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
457,94020,26,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
458,94020,39,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
459,94540,36,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,OZONE,Fremont,CA
460,94540,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.55,PST,-122.03,PM2.5,Fremont,CA
461,94901,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
462,94901,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
463,95139,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
464,95139,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
465,94018,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
466,94018,29,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
467,94070,26,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
468,94070,19,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
469,95476,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
470,95476,6,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
471,94030,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
472,94030,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
473,94089,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
474,94089,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
475,94952,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
476,94952,38,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
477,95164,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
478,95164,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
479,94107,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
480,94107,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
481,94565,26,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,OZONE,Concord,CA
482,94565,16,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
483,94553,22,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,OZONE,Concord,CA
484,94553,21,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
485,94914,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
486,94914,32,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
487,94922,31,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
488,94922,2,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
489,94015,31,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
490,94015,41,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
491,94497,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
492,94497,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
493,94040,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,OZONE,Redwood City,CA
494,94040,20,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.48,PST,-122.22,PM2.5,Redwood City,CA
495,95127,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
496,95127,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
497,94931,25,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
498,94123,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
499,95154,39,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
500,95154,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
501,94904,34,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
502,94904,26,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
503,94620,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
504,94620,54,"{'Number': 2, 'Name': 'Moderate'}",2018-10-13 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
505,94134,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
506,94134,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
507,94116,38,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
508,94116,30,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
509,94912,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
510,94912,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
511,94707,24,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
512,94707,46,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
513,94080,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
514,94563,27,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
515,94563,49,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
516,94514,40,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
517,94514,44,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
518,94605,32,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
519,94605,59,"{'Number': 2, 'Name': 'Moderate'}",2018-10-14 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
520,94582,40,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,OZONE,Livermore,CA
521,94582,16,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.68,PST,-121.77,PM2.5,Livermore,CA
522,94621,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
523,94621,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
524,94517,26,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,OZONE,Concord,CA
525,94517,16,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
526,95430,30,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
527,95430,10,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
528,94112,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
529,94112,31,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
530,94112,27,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
531,94112,29,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
532,95696,43,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.3525,PST,-121.9617,OZONE,Vacaville,CA
533,95696,16,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,38.3525,PST,-121.9617,PM2.5,Vacaville,CA
534,95616,34,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.5448,PST,-121.7411,OZONE,Davis,CA
535,95616,20,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,38.5448,PST,-121.7411,PM2.5,Davis,CA
536,95461,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
537,95461,4,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
538,95070,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
539,95070,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
540,94515,25,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
541,94903,27,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
542,94903,33,"{'Number': 1, 'Name': 'Good'}",2018-10-10 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
543,95625,40,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,38.3525,PST,-121.9617,OZONE,Vacaville,CA
544,94913,34,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
545,94913,26,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
546,95009,38,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
547,95009,23,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
548,94164,31,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,OZONE,San Francisco,CA
549,94164,48,"{'Number': 1, 'Name': 'Good'}",2018-10-14 ,0,37.75,PST,-122.43,PM2.5,San Francisco,CA
550,94502,34,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
551,94502,19,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.8,PST,-122.27,PM2.5,Oakland,CA
552,95192,41,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,OZONE,San Jose,CA
553,95192,25,"{'Number': 1, 'Name': 'Good'}",2018-10-15 ,0,37.33,PST,-121.9,PM2.5,San Jose,CA
554,94531,26,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,OZONE,Concord,CA
555,94531,16,"{'Number': 1, 'Name': 'Good'}",2018-10-09 ,0,37.97,PST,-122.03,PM2.5,Concord,CA
556,94949,28,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,OZONE,San Rafael,CA
557,94949,32,"{'Number': 1, 'Name': 'Good'}",2018-10-11 ,0,37.97,PST,-122.52,PM2.5,San Rafael,CA
558,95471,31,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,OZONE,Santa Rosa,CA
559,95471,2,"{'Number': 1, 'Name': 'Good'}",2018-10-12 ,0,38.45,PST,-122.7,PM2.5,Santa Rosa,CA
560,94556,28,"{'Number': 1, 'Name': 'Good'}",2018-10-13 ,0,37.8,PST,-122.27,OZONE,Oakland,CA
